ID_Cliente,Motivo,Education,Cidade,Renda_anual,Aulas,NPS,Num_Aulas,Ano_de_nascimento,Banheiros_na_casa,Quartos_na_casa,Idade,Categoria_Renda,Faixa_Etaria
267,Trabalho,Doutorado,São Bernardo,38097.0,Espanhol e Inglês,1,22,1996,2.0,2.0,29,Média,Adulto
268,Trabalho,Graduação,São Paulo,72940.0,Espanhol e Inglês,3,29,1996,5.0,5.0,29,Alta,Adulto
269,Estudos,Graduação,São Paulo,22070.0,Espanhol e Inglês,3,5,1996,1.0,1.0,29,Baixa,Adulto
270,Trabalho,Graduação,São Bernardo,67786.5,Espanhol e Inglês,3,16,1979,4.0,5.0,46,Alta,Sênior
271,Trabalho,Mestrado,São Bernardo,31163.0,Espanhol,5,10,2009,1.0,2.0,16,Baixa,Jovem
272,Viagem,Doutorado,Campinas,60474.0,Inglês,1,2,2001,4.0,4.0,24,Alta,Jovem
273,Estudos,Graduação,Campinas,29315.0,Espanhol,2,5,1986,2.0,1.0,39,Baixa,Adulto
274,Estudos,Graduação,São Paulo,33378.0,Inglês,4,1,1989,2.0,2.0,36,Baixa,Adulto
275,Estudos,Doutorado,São Paulo,66313.0,Espanhol e Inglês,5,1,1989,4.0,5.0,36,Alta,Adulto
276,Estudos,Graduação,São Bernardo,60474.0,Inglês,5,28,1982,4.0,4.0,43,Alta,Sênior
277,Trabalho,Mestrado,São Paulo,79146.0,Inglês,4,31,2007,5.0,6.0,18,Alta,Jovem
278,Trabalho,Doutorado,São Bernardo,69867.0,Inglês,2,11,2012,4.0,5.0,13,Alta,Jovem
279,Trabalho,Mestrado,São Bernardo,63841.0,Espanhol,4,6,1994,4.0,5.0,31,Alta,Adulto
280,Estudos,Ensino Fundamental,Campinas,23046.0,Espanhol,3,13,2007,1.0,1.0,18,Baixa,Jovem
281,Estudos,Graduação,São Paulo,51369.0,Inglês,4,1,2002,3.0,3.0,23,Média,Jovem
282,Estudos,Graduação,São Paulo,37760.0,Espanhol,3,6,1972,2.0,2.0,53,Média,Sênior
283,Estudos,Doutorado,São Paulo,65640.0,Inglês,1,12,2000,3.0,5.0,25,Alta,Jovem
284,Trabalho,Mestrado,São Paulo,44319.0,Inglês,1,26,2001,2.0,3.0,24,Média,Jovem
285,Viagem,Graduação,São Paulo,30631.0,Espanhol,2,11,2000,1.0,2.0,25,Baixa,Jovem
286,Estudos,Graduação,São Paulo,75278.0,Inglês,3,1,1978,5.0,6.0,47,Alta,Sênior
287,Trabalho,Mestrado,São Paulo,50898.0,Espanhol,3,10,1982,3.0,3.0,43,Média,Sênior
288,Viagem,Graduação,São Paulo,79946.0,Espanhol,2,7,1992,5.0,6.0,33,Alta,Adulto
289,Trabalho,Mestrado,São Paulo,35416.0,Espanhol,1,21,1975,2.0,2.0,50,Média,Sênior
290,Estudos,Ensino Médio,São Paulo,32414.0,Espanhol,3,13,2010,1.0,2.0,15,Baixa,Jovem
291,Viagem,Graduação,São Paulo,38361.0,Espanhol,2,1,1995,1.0,2.0,30,Média,Adulto
292,Viagem,Graduação,São Bernardo,82497.0,Inglês,3,23,2006,5.0,6.0,19,Alta,Jovem
293,Estudos,Graduação,São Paulo,16626.0,Espanhol,1,11,1997,1.0,1.0,28,Baixa,Adulto
294,Trabalho,Graduação,São Paulo,29672.0,Espanhol,3,7,1991,1.0,1.0,34,Baixa,Adulto
295,Trabalho,Mestrado,São Paulo,55085.5,Mandarim,3,85,1978,3.0,4.0,47,Alta,Sênior
296,Estudos,Ensino Médio,São Bernardo,35388.0,Espanhol e Inglês,4,26,2014,2.0,2.0,11,Média,Jovem
297,Viagem,Mestrado,São Paulo,42386.0,Espanhol,1,14,2012,2.0,3.0,13,Média,Jovem
298,Viagem,Graduação,São Paulo,68627.0,Inglês,4,20,2008,4.0,5.0,17,Alta,Jovem
299,Viagem,Doutorado,São Paulo,57912.0,Espanhol e Inglês,3,30,1991,2.0,4.0,34,Alta,Adulto
300,Estudos,Graduação,São Paulo,35246.0,Espanhol,4,6,1984,1.0,2.0,41,Média,Sênior
301,Estudos,Ensino Médio,São Paulo,58821.0,Inglês,2,29,1982,4.0,4.0,43,Alta,Sênior
302,Trabalho,Doutorado,São Paulo,48168.0,Inglês,5,22,2004,3.0,3.0,21,Média,Jovem
303,Viagem,Graduação,São Paulo,39747.0,Espanhol,5,9,2014,2.0,2.0,11,Média,Jovem
304,Viagem,Graduação,São Bernardo,23976.0,Espanhol,4,13,2010,1.0,1.0,15,Baixa,Jovem
305,Viagem,Mestrado,Taubaté,79146.0,Inglês,3,5,1987,5.0,6.0,38,Alta,Adulto
306,Estudos,Graduação,São Paulo,27038.0,Espanhol,2,14,1992,1.0,1.0,33,Baixa,Adulto
307,Estudos,Graduação,São Paulo,77457.0,Inglês,3,38,1973,5.0,6.0,52,Alta,Sênior
308,Trabalho,Mestrado,São Bernardo,64100.0,Espanhol e Inglês,2,13,1990,4.0,5.0,35,Alta,Adulto
309,Trabalho,Mestrado,São Paulo,42476.0,Espanhol,1,4,2018,2.0,3.0,7,Média,Jovem
310,Viagem,Graduação,São Paulo,23046.0,Espanhol,4,8,2002,1.0,1.0,23,Baixa,Jovem
311,Viagem,Graduação,São Paulo,22574.0,Espanhol,2,8,1993,1.0,1.0,32,Baixa,Adulto
312,Estudos,Graduação,São Paulo,52247.25135379061,Inglês,4,18,2015,3.0,1.0,10,Média,Jovem
313,Trabalho,Mestrado,Taubaté,70893.0,Espanhol,5,7,2002,5.0,5.0,23,Alta,Jovem
314,Estudos,Graduação,São Bernardo,54198.0,Espanhol,5,19,1992,3.0,4.0,33,Média,Adulto
315,Viagem,Mestrado,São Paulo,28839.0,Espanhol,4,12,1982,1.0,1.0,43,Baixa,Sênior
316,Estudos,Graduação,São Paulo,40321.0,Espanhol e Inglês,4,44,1998,2.0,3.0,27,Média,Adulto
317,Viagem,Graduação,São Paulo,66503.0,Inglês,2,20,2011,4.0,5.0,14,Alta,Jovem
318,Trabalho,Graduação,São Paulo,30833.0,Espanhol,2,4,1977,1.0,2.0,48,Baixa,Sênior
319,Trabalho,Graduação,São Paulo,52247.25135379061,Inglês,1,6,1996,3.0,1.0,29,Média,Adulto
320,Estudos,Graduação,São Paulo,64795.0,Inglês,4,13,1997,4.0,5.0,28,Alta,Adulto
321,Trabalho,Graduação,São Bernardo,34421.0,Espanhol,2,15,2000,2.0,2.0,25,Baixa,Jovem
322,Trabalho,Doutorado,São Paulo,47025.0,Inglês,4,7,1991,3.0,3.0,34,Média,Adulto
323,Trabalho,Doutorado,São Paulo,64325.0,Inglês,2,17,1987,4.0,5.0,38,Alta,Adulto
324,Trabalho,Graduação,Taubaté,40464.0,Inglês,5,46,1979,3.0,3.0,46,Média,Sênior
325,Viagem,Graduação,São Bernardo,62187.0,Inglês,2,1,1983,4.0,4.0,42,Alta,Sênior
326,Trabalho,Doutorado,São Paulo,14849.0,Inglês,3,1,2002,1.0,1.0,23,Baixa,Jovem
327,Estudos,Graduação,São Paulo,27255.0,Espanhol,4,21,2010,1.0,1.0,15,Baixa,Jovem
328,Trabalho,Doutorado,São Paulo,54432.0,Inglês,5,42,1976,3.0,4.0,49,Média,Sênior
329,Viagem,Doutorado,São Paulo,29999.0,Inglês,3,17,2012,1.0,1.0,13,Baixa,Jovem
330,Viagem,Graduação,São Paulo,24072.0,Espanhol,2,15,2009,1.0,1.0,16,Baixa,Jovem
331,Trabalho,Doutorado,São Bernardo,33996.0,Inglês,3,10,2015,2.0,2.0,10,Baixa,Jovem
333,Trabalho,Mestrado,São Paulo,35178.0,Inglês,3,36,1997,2.0,2.0,28,Média,Adulto
334,Viagem,Graduação,São Paulo,22010.0,Espanhol,1,2,2009,1.0,1.0,16,Baixa,Jovem
335,Estudos,Graduação,São Paulo,62204.0,Inglês,2,11,1986,3.0,4.0,39,Alta,Adulto
336,Viagem,Graduação,Campinas,75693.0,Inglês,5,47,1994,5.0,6.0,31,Alta,Adulto
337,Trabalho,Graduação,São Bernardo,30675.0,Espanhol,3,8,1998,1.0,2.0,27,Baixa,Adulto
338,Estudos,Graduação,São Paulo,83003.0,Inglês,3,30,1991,5.0,6.0,34,Alta,Adulto
339,Trabalho,Doutorado,São Paulo,83532.0,Mandarim,4,85,1925,4.0,6.0,100,Alta,Sênior
340,Outros,Graduação,São Paulo,68655.0,Espanhol e Inglês,4,2,2014,4.0,5.0,11,Alta,Jovem
341,Estudos,Graduação,São Paulo,41411.0,Espanhol,4,16,2012,2.0,3.0,13,Média,Jovem
342,Trabalho,Doutorado,São Paulo,55212.0,Inglês,2,13,1995,3.0,4.0,30,Alta,Adulto
343,Trabalho,Doutorado,São Paulo,59292.0,Inglês,2,52,1976,4.0,4.0,49,Alta,Sênior
344,Viagem,Ensino Fundamental,São Paulo,23046.0,Inglês,1,11,1999,1.0,1.0,26,Baixa,Adulto
345,Estudos,Graduação,São Paulo,82623.0,Inglês,4,31,1978,5.0,6.0,47,Alta,Sênior
346,Estudos,Graduação,São Paulo,44300.0,Espanhol,3,6,1991,2.0,3.0,34,Média,Adulto
348,Estudos,Graduação,São Paulo,31163.0,Espanhol,3,12,1997,1.0,2.0,28,Baixa,Adulto
349,Trabalho,Mestrado,São Paulo,33181.0,Espanhol e Inglês,4,1,2002,2.0,2.0,23,Baixa,Jovem
350,Estudos,Graduação,São Paulo,71113.0,Inglês,3,40,1983,4.0,5.0,42,Alta,Sênior
351,Viagem,Graduação,Campinas,71952.0,Inglês,5,43,2012,5.0,5.0,13,Alta,Jovem
352,Trabalho,Doutorado,São Paulo,69759.0,Inglês,2,20,1992,4.0,5.0,33,Alta,Adulto
353,Trabalho,Graduação,São Paulo,72099.0,Inglês,4,9,2000,5.0,5.0,25,Alta,Jovem
354,Trabalho,Doutorado,São Paulo,60000.0,Inglês,4,27,2002,3.0,4.0,23,Alta,Jovem
355,Trabalho,Graduação,São Paulo,38643.0,Espanhol,1,14,2004,2.0,2.0,21,Média,Jovem
356,Estudos,Graduação,São Paulo,50737.0,Espanhol,3,5,1981,2.0,3.0,44,Média,Sênior
357,Trabalho,Doutorado,São Paulo,68462.0,Inglês,4,10,1995,4.0,5.0,30,Alta,Adulto
358,Trabalho,Mestrado,Campinas,72570.0,Inglês,4,50,1969,5.0,5.0,56,Alta,Sênior
359,Estudos,Doutorado,São Paulo,46681.0,Inglês,4,22,1974,3.0,3.0,51,Média,Sênior
360,Viagem,Graduação,São Paulo,78618.0,Inglês,3,15,1983,5.0,6.0,42,Alta,Sênior
361,Trabalho,Doutorado,São Paulo,62187.0,Espanhol e Inglês,2,23,1995,4.0,4.0,30,Alta,Adulto
362,Estudos,Graduação,São Paulo,28442.0,Espanhol,5,10,2004,1.0,1.0,21,Baixa,Jovem
363,Trabalho,Doutorado,São Paulo,37717.0,Inglês,1,23,2004,2.0,2.0,21,Média,Jovem
364,Trabalho,Graduação,Campinas,51479.0,Inglês,5,1,1993,4.0,4.0,32,Média,Adulto
365,Trabalho,Graduação,São Paulo,54803.0,Espanhol,1,1,1995,3.0,4.0,30,Média,Adulto
366,Viagem,Graduação,Taubaté,79530.0,Inglês,3,5,1986,5.0,6.0,39,Alta,Adulto
367,Trabalho,Graduação,Campinas,31615.0,Inglês,4,38,2002,2.0,2.0,23,Baixa,Jovem
368,Estudos,Graduação,São Paulo,72025.0,Espanhol,2,5,1988,5.0,5.0,37,Alta,Adulto
369,Trabalho,Doutorado,São Paulo,52614.0,Espanhol e Inglês,3,36,2001,2.0,4.0,24,Média,Jovem
370,Viagem,Ensino Médio,São Paulo,35684.0,Espanhol,4,9,2010,2.0,2.0,15,Média,Jovem
371,Viagem,Graduação,São Paulo,48178.0,Espanhol,3,4,2001,2.0,3.0,24,Média,Jovem
372,Trabalho,Mestrado,São Paulo,29548.0,Espanhol e Inglês,2,45,1996,1.0,1.0,29,Baixa,Adulto
373,Estudos,Graduação,São Paulo,63810.0,Inglês,2,10,1992,4.0,5.0,33,Alta,Adulto
374,Trabalho,Doutorado,São Paulo,31163.0,Inglês,4,4,1998,1.0,2.0,27,Baixa,Adulto
375,Outros,Mestrado,São Paulo,46098.0,Espanhol,3,18,2001,3.0,3.0,24,Média,Jovem
376,Viagem,Graduação,São Bernardo,22585.0,Espanhol,3,3,1996,1.0,1.0,29,Baixa,Adulto
377,Trabalho,Graduação,São Paulo,30279.0,Espanhol,2,8,2015,1.0,2.0,10,Baixa,Jovem
378,Viagem,Doutorado,São Bernardo,67786.5,Inglês,3,28,1987,4.0,5.0,38,Alta,Adulto
379,Estudos,Graduação,São Paulo,30822.0,Espanhol,2,11,1995,1.0,2.0,30,Baixa,Adulto
380,Trabalho,Doutorado,São Paulo,33581.0,Espanhol e Inglês,2,13,1995,2.0,2.0,30,Baixa,Adulto
381,Estudos,Graduação,São Paulo,19986.0,Espanhol,4,17,2011,1.0,1.0,14,Baixa,Jovem
382,Estudos,Graduação,São Paulo,27421.0,Espanhol,4,3,1980,1.0,1.0,45,Baixa,Sênior
383,Estudos,Ensino Médio,Campinas,35688.0,Inglês,3,38,1999,2.0,2.0,26,Média,Adulto
384,Trabalho,Mestrado,São Bernardo,36143.0,Espanhol,4,16,2007,2.0,2.0,18,Média,Jovem
385,Estudos,Graduação,São Bernardo,10245.0,Espanhol,4,10,1997,1.0,1.0,28,Baixa,Adulto
386,Trabalho,Mestrado,São Paulo,43795.0,Espanhol e Inglês,1,36,1994,2.0,3.0,31,Média,Adulto
387,Viagem,Graduação,São Paulo,67786.5,Espanhol e Inglês,3,19,1986,4.0,5.0,39,Alta,Adulto
388,Trabalho,Graduação,São Bernardo,38823.0,Espanhol,2,5,1975,2.0,2.0,50,Média,Sênior
389,Estudos,Doutorado,São Bernardo,83664.0,Inglês,2,31,1994,5.0,6.0,31,Alta,Adulto
391,Outros,Mestrado,São Paulo,62499.0,Inglês,4,35,2005,4.0,4.0,20,Alta,Jovem
392,Trabalho,Graduação,São Paulo,74293.0,Inglês,3,9,2019,5.0,5.0,6,Alta,Jovem
393,Estudos,Doutorado,São Bernardo,51012.0,Inglês,3,1,1972,3.0,3.0,53,Média,Sênior
394,Trabalho,Mestrado,São Paulo,67786.5,Inglês,1,43,1994,4.0,5.0,31,Alta,Adulto
395,Trabalho,Doutorado,Campinas,68682.0,Inglês,1,15,2017,5.0,5.0,8,Alta,Jovem
396,Trabalho,Graduação,Campinas,43824.0,Espanhol,3,11,1997,2.0,3.0,28,Média,Adulto
397,Trabalho,Graduação,São Paulo,15345.0,Espanhol,3,7,2010,1.0,1.0,15,Baixa,Jovem
398,Trabalho,Graduação,São Bernardo,23442.0,Espanhol,3,10,2013,1.0,1.0,12,Baixa,Jovem
399,Estudos,Ensino Médio,São Bernardo,14515.0,Espanhol,3,8,2006,1.0,1.0,19,Baixa,Jovem
400,Viagem,Ensino Médio,São Paulo,31395.0,Espanhol,4,11,1982,1.0,2.0,43,Baixa,Sênior
401,Estudos,Graduação,Campinas,75276.0,Inglês,3,16,1991,5.0,6.0,34,Alta,Adulto
402,Estudos,Graduação,São Paulo,42373.0,Inglês,3,40,2000,2.0,3.0,25,Média,Jovem
403,Trabalho,Graduação,São Bernardo,30507.0,Espanhol,2,13,1986,1.0,2.0,39,Baixa,Adulto
404,Trabalho,Doutorado,São Paulo,55521.0,Inglês,3,28,1981,3.0,4.0,44,Alta,Sênior
405,Trabalho,Graduação,Campinas,48006.0,Espanhol,2,18,1991,3.0,3.0,34,Média,Adulto
406,Estudos,Doutorado,São Paulo,27213.0,Espanhol e Inglês,2,17,1998,1.0,1.0,27,Baixa,Adulto
407,Trabalho,Doutorado,São Paulo,65808.0,Inglês,4,27,1997,3.0,5.0,28,Alta,Adulto
408,Trabalho,Doutorado,Campinas,30351.0,Inglês,4,52,2000,2.0,2.0,25,Baixa,Jovem
409,Trabalho,Graduação,São Paulo,50437.0,Espanhol,1,4,1989,2.0,3.0,36,Média,Adulto
410,Outros,Ensino Médio,São Paulo,23616.0,Espanhol,3,21,2008,1.0,1.0,17,Baixa,Jovem
411,Trabalho,Graduação,Taubaté,53858.0,Espanhol,1,1,2002,4.0,4.0,23,Média,Jovem
412,Trabalho,Doutorado,Taubaté,66465.0,Inglês,4,10,1981,5.0,5.0,44,Alta,Sênior
413,Estudos,Graduação,São Paulo,46923.0,Espanhol,2,9,2013,3.0,3.0,12,Média,Jovem
414,Estudos,Graduação,São Paulo,75072.0,Inglês,1,34,1988,5.0,6.0,37,Alta,Adulto
415,Estudos,Doutorado,São Paulo,75865.0,Inglês,3,21,1969,5.0,6.0,56,Alta,Sênior
416,Estudos,Ensino Médio,São Paulo,19789.0,Inglês,2,24,2001,1.0,1.0,24,Baixa,Jovem
417,Viagem,Graduação,São Paulo,80134.0,Espanhol,2,13,2020,5.0,6.0,5,Alta,Jovem
419,Trabalho,Mestrado,São Bernardo,49505.0,Espanhol,2,11,1997,3.0,3.0,28,Média,Adulto
420,Trabalho,Doutorado,São Bernardo,37401.0,Inglês,5,28,1999,2.0,2.0,26,Média,Adulto
421,Trabalho,Graduação,São Bernardo,30096.0,Espanhol e Inglês,2,33,2009,1.0,2.0,16,Baixa,Jovem
422,Trabalho,Mestrado,São Paulo,18492.0,Espanhol,3,7,2008,1.0,1.0,17,Baixa,Jovem
423,Viagem,Mestrado,São Paulo,79146.0,Espanhol,1,9,2000,5.0,6.0,25,Alta,Jovem
425,Trabalho,Graduação,São Paulo,48686.0,Inglês,3,36,1979,3.0,3.0,46,Média,Sênior
427,Estudos,Graduação,Campinas,75433.0,Espanhol e Inglês,3,30,2015,5.0,6.0,10,Alta,Jovem
428,Estudos,Ensino Médio,São Paulo,10404.0,Espanhol,1,8,2015,1.0,1.0,10,Baixa,Jovem
429,Estudos,Graduação,São Paulo,61314.0,Inglês,1,7,1994,4.0,4.0,31,Alta,Adulto
431,Estudos,Graduação,São Bernardo,42387.0,Espanhol,4,7,2015,2.0,3.0,10,Média,Jovem
432,Viagem,Ensino Médio,São Paulo,67309.0,Inglês,3,4,1993,4.0,5.0,32,Alta,Adulto
433,Viagem,Graduação,São Paulo,75236.0,Inglês,3,1,1990,5.0,6.0,35,Alta,Adulto
434,Viagem,Graduação,São Paulo,30015.0,Espanhol,2,14,1996,1.0,2.0,29,Baixa,Adulto
436,Estudos,Graduação,São Paulo,67272.0,Espanhol,1,12,1992,3.0,5.0,33,Alta,Adulto
437,Trabalho,Mestrado,São Bernardo,51529.0,Inglês,1,51,1975,3.0,4.0,50,Média,Sênior
438,Viagem,Doutorado,São Bernardo,32011.0,Inglês,3,3,1997,1.0,2.0,28,Baixa,Adulto
439,Viagem,Ensino Médio,São Paulo,23046.0,Espanhol,2,7,2012,1.0,1.0,13,Baixa,Jovem
440,Estudos,Graduação,São Paulo,23046.0,Espanhol,3,14,2015,1.0,1.0,10,Baixa,Jovem
441,Estudos,Doutorado,Rio Branco,60474.0,Inglês,4,17,1974,4.0,4.0,51,Alta,Sênior
442,Viagem,Graduação,São Paulo,18100.0,Espanhol,1,12,1972,1.0,1.0,53,Baixa,Sênior
443,Trabalho,Graduação,São Paulo,30279.0,Espanhol e Inglês,1,1,2015,1.0,2.0,10,Baixa,Jovem
444,Estudos,Ensino Médio,São Bernardo,20130.0,Espanhol,3,14,2000,1.0,1.0,25,Baixa,Jovem
445,Viagem,Graduação,Campinas,23295.0,Espanhol,1,13,1985,2.0,1.0,40,Baixa,Adulto
446,Trabalho,Mestrado,Rio Branco,42618.0,Espanhol,1,6,1998,3.0,3.0,27,Média,Adulto
447,Trabalho,Graduação,São Bernardo,81246.0,Espanhol e Inglês,1,42,1990,5.0,6.0,35,Alta,Adulto
448,Viagem,Graduação,São Paulo,24027.0,Espanhol,2,7,2002,1.0,1.0,23,Baixa,Jovem
450,Trabalho,Graduação,São Bernardo,57959.0,Espanhol,2,14,1981,3.0,4.0,44,Alta,Sênior
451,Viagem,Graduação,São Paulo,55085.5,Inglês,3,16,1995,3.0,4.0,30,Alta,Adulto
452,Trabalho,Mestrado,São Paulo,36230.0,Espanhol e Inglês,2,41,1997,2.0,2.0,28,Média,Adulto
453,Estudos,Ensino Médio,Campinas,70829.0,Inglês,3,25,2006,5.0,5.0,19,Alta,Jovem
454,Estudos,Graduação,São Paulo,65991.0,Espanhol,3,13,2002,4.0,5.0,23,Alta,Jovem
455,Estudos,Graduação,São Paulo,38988.0,Espanhol e Inglês,4,11,1998,2.0,2.0,27,Média,Adulto
457,Viagem,Mestrado,São Paulo,42207.0,Espanhol,3,10,2010,2.0,3.0,15,Média,Jovem
458,Trabalho,Graduação,São Paulo,42476.0,Espanhol,5,11,1978,2.0,3.0,47,Média,Sênior
459,Viagem,Ensino Médio,São Paulo,66664.0,Espanhol,2,16,2008,4.0,5.0,17,Alta,Jovem
460,Estudos,Graduação,São Paulo,60597.0,Inglês,2,33,1990,4.0,4.0,35,Alta,Adulto
461,Trabalho,Graduação,São Paulo,70165.0,Espanhol,2,7,1975,4.0,5.0,50,Alta,Sênior
463,Viagem,Graduação,São Paulo,80124.0,Espanhol,3,13,1989,5.0,6.0,36,Alta,Adulto
464,Trabalho,Graduação,Taubaté,33183.0,Espanhol,2,9,2001,3.0,2.0,24,Baixa,Jovem
465,Trabalho,Doutorado,São Paulo,67786.5,Inglês,2,11,1995,4.0,5.0,30,Alta,Adulto
466,Trabalho,Doutorado,São Paulo,75261.0,Inglês,2,17,1981,5.0,6.0,44,Alta,Sênior
467,Viagem,Graduação,Campinas,31880.0,Inglês,3,24,1996,1.0,2.0,29,Baixa,Adulto
468,Estudos,Graduação,São Paulo,55085.5,Inglês,4,16,1977,3.0,4.0,48,Alta,Sênior
469,Viagem,Doutorado,Taubaté,48195.0,Inglês,1,44,1997,4.0,3.0,28,Média,Adulto
470,Viagem,Graduação,São Paulo,61456.0,Inglês,5,27,2001,3.0,4.0,24,Alta,Jovem
471,Trabalho,Graduação,Taubaté,37406.0,Espanhol,2,9,2006,3.0,2.0,19,Média,Jovem
472,Estudos,Doutorado,São Paulo,56937.0,Inglês,1,31,2007,2.0,4.0,18,Alta,Jovem
473,Trabalho,Graduação,Campinas,38415.0,Espanhol e Inglês,3,26,2004,2.0,2.0,21,Média,Jovem
474,Trabalho,Graduação,São Paulo,20518.0,Espanhol,1,15,2014,1.0,1.0,11,Baixa,Jovem
475,Viagem,Graduação,Rio Branco,62503.0,Inglês,3,30,1982,5.0,4.0,43,Alta,Sênior
476,Viagem,Doutorado,São Paulo,41644.0,Inglês,4,38,1998,1.0,3.0,27,Média,Adulto
477,Outros,Mestrado,São Paulo,55085.5,Inglês,4,23,2003,3.0,4.0,22,Alta,Jovem
478,Trabalho,Doutorado,Taubaté,62010.0,Inglês,4,1,1998,5.0,4.0,27,Alta,Adulto
479,Estudos,Graduação,São Paulo,41124.0,Espanhol,1,14,2003,2.0,3.0,22,Média,Jovem
480,Outros,Mestrado,São Paulo,38961.0,Espanhol e Inglês,4,27,1999,2.0,2.0,26,Média,Adulto
481,Trabalho,Mestrado,São Paulo,37760.0,Espanhol,5,14,1998,2.0,2.0,27,Média,Adulto
482,Viagem,Graduação,São Paulo,32233.0,Espanhol,4,17,2000,2.0,2.0,25,Baixa,Jovem
483,Trabalho,Graduação,São Paulo,43057.0,Espanhol,3,10,2001,2.0,3.0,24,Média,Jovem
484,Trabalho,Mestrado,São Paulo,83151.0,Inglês,3,26,1986,5.0,6.0,39,Alta,Adulto
485,Trabalho,Doutorado,Campinas,78825.0,Inglês,4,10,1990,5.0,6.0,35,Alta,Adulto
486,Trabalho,Mestrado,São Paulo,65104.0,Espanhol,2,13,2002,3.0,5.0,23,Alta,Jovem
487,Trabalho,Graduação,São Paulo,60093.0,Espanhol e Inglês,1,24,2000,4.0,4.0,25,Alta,Jovem
488,Viagem,Graduação,Taubaté,14045.0,Inglês,4,12,1995,2.0,1.0,30,Baixa,Adulto
489,Estudos,Ensino Médio,Campinas,28457.0,Inglês,3,29,1978,1.0,1.0,47,Baixa,Sênior
490,Trabalho,Doutorado,São Paulo,78952.0,Inglês,4,39,1984,5.0,6.0,41,Alta,Sênior
491,Trabalho,Graduação,São Paulo,48168.0,Espanhol,1,8,2002,3.0,3.0,23,Média,Jovem
492,Estudos,Graduação,São Paulo,76005.0,Inglês,3,20,1981,5.0,6.0,44,Alta,Sênior
493,Trabalho,Mestrado,São Paulo,58308.0,Inglês,3,25,1990,3.0,4.0,35,Alta,Adulto
494,Trabalho,Doutorado,São Paulo,55614.0,Mandarim,4,83,1970,3.0,4.0,55,Alta,Sênior
495,Trabalho,Mestrado,São Paulo,59432.0,Espanhol e Inglês,3,12,1988,4.0,4.0,37,Alta,Adulto
496,Trabalho,Graduação,São Paulo,55563.0,Inglês,4,46,2004,3.0,4.0,21,Alta,Jovem
497,Trabalho,Doutorado,São Paulo,78642.0,Inglês,1,24,1997,4.0,6.0,28,Alta,Adulto
498,Trabalho,Doutorado,Taubaté,72570.0,Inglês,1,59,1975,5.0,5.0,50,Alta,Sênior
499,Trabalho,Graduação,Rio Branco,72570.0,Inglês,4,28,1970,5.0,5.0,55,Alta,Sênior
500,Estudos,Graduação,São Paulo,23046.0,Espanhol,1,12,1976,1.0,1.0,49,Baixa,Sênior
501,Trabalho,Mestrado,São Paulo,48330.0,Espanhol,2,9,1987,3.0,3.0,38,Média,Adulto
502,Estudos,Ensino Fundamental,São Paulo,24279.0,Espanhol e Inglês,2,10,2016,1.0,1.0,9,Baixa,Jovem
503,Trabalho,Doutorado,São Bernardo,67786.5,Inglês,2,1,2011,4.0,5.0,14,Alta,Jovem
504,Trabalho,Mestrado,São Paulo,50943.0,Espanhol,2,10,1982,3.0,3.0,43,Média,Sênior
505,Viagem,Graduação,São Paulo,53653.0,Inglês,4,31,1979,3.0,4.0,46,Média,Sênior
506,Estudos,Graduação,Campinas,65665.0,Espanhol,3,13,2002,5.0,5.0,23,Alta,Jovem
507,Estudos,Graduação,São Bernardo,81217.0,Inglês,2,26,2015,5.0,6.0,10,Alta,Jovem
508,Trabalho,Graduação,Campinas,34935.0,Espanhol,3,6,2018,3.0,2.0,7,Baixa,Jovem
509,Estudos,Graduação,São Bernardo,61250.0,Espanhol e Inglês,5,20,1985,4.0,4.0,40,Alta,Adulto
510,Estudos,Doutorado,São Paulo,39665.0,Espanhol e Inglês,3,38,2007,2.0,2.0,18,Média,Jovem
511,Trabalho,Graduação,São Paulo,60152.0,Inglês,2,39,2005,4.0,4.0,20,Alta,Jovem
512,Viagem,Graduação,Campinas,48920.0,Espanhol,2,20,1990,4.0,3.0,35,Média,Adulto
513,Outros,Mestrado,Campinas,79146.0,Mandarim,4,87,1985,5.0,6.0,40,Alta,Adulto
515,Trabalho,Mestrado,São Paulo,81169.0,Inglês,4,30,2001,4.0,6.0,24,Alta,Jovem
516,Viagem,Graduação,São Paulo,36443.0,Espanhol,5,5,1987,2.0,2.0,38,Média,Adulto
517,Viagem,Graduação,São Bernardo,26095.0,Espanhol,3,4,2016,1.0,1.0,9,Baixa,Jovem
518,Estudos,Graduação,Rio Branco,71367.0,Inglês,1,18,1985,5.0,5.0,40,Alta,Adulto
519,Trabalho,Mestrado,São Paulo,80184.0,Mandarim,3,84,1970,5.0,6.0,55,Alta,Sênior
520,Estudos,Graduação,São Paulo,30630.0,Inglês,4,2,1991,1.0,2.0,34,Baixa,Adulto
521,Trabalho,Mestrado,São Paulo,73454.0,Inglês,3,17,2013,5.0,5.0,12,Alta,Jovem
522,Trabalho,Graduação,Taubaté,42691.0,Espanhol,3,16,2017,3.0,3.0,8,Média,Jovem
523,Viagem,Graduação,São Bernardo,70503.0,Inglês,3,7,1979,4.0,5.0,46,Alta,Sênior
524,Viagem,Graduação,São Bernardo,25545.0,Espanhol,3,14,2013,1.0,1.0,12,Baixa,Jovem
